Id	WT30_a	WT30_b	WT30_c	WT37_a	WT37_b	WT37_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WT37_a	norm.WT37_b	norm.WT37_c	baseMean	WT	WT37	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_07701	1637	1142	1524	609	837	1258	1637	1142	1524	609	837	1258	1167.83	1434	901	0.628	-0.67	0.103291538987253	0.933249060168544	0.0817	0.1436	0.1211	0.1211	TRUE	0.7527
CNAG_07702	221	111	226	220	329	420	221	111	226	220	329	420	254.5	186	323	1.737	0.796	0.0767687499943233	0.833612509970461	0.1172	0.1543	0.1416	0.1416	TRUE	0.2325
CNAG_07703	521	440	551	393	573	731	521	440	551	393	573	731	534.83	504	566	1.122	0.167	0.675430831253245	0.999999471897794	0.0517	0.1471	0.1121	0.1121	TRUE	0.1964
CNAG_07704	62	53	41	40	33	49	62	53	41	40	33	49	46.33	52	41	0.782	-0.355	0.470239978374903	0.999999471897794	0.0189	0.2159	0.1519	0.1519	TRUE	0.2249
CNAG_07706	339	308	340	274	331	515	339	308	340	274	331	515	351.17	329	373	1.135	0.182	0.65178597725556	0.999999471897794	0.0542	0.1505	0.1148	0.1148	TRUE	1.0078
CNAG_07707	52	38	26	51	42	57	52	38	26	51	42	57	44.33	39	50	1.293	0.371	0.465897534076333	0.999999471897794	0.0422	0.2193	0.1635	0.1635	TRUE	0.2919
CNAG_07711	52	32	36	71	66	84	52	32	36	71	66	84	56.83	40	74	1.842	0.881	0.062923978001122	0.75609362553746	0.0162	0.202	0.1424	0.1424	TRUE	0.5192
CNAG_07712	1990	1271	1451	1875	1312	1812	1990	1271	1451	1875	1312	1812	1618.5	1571	1666	1.061	0.085	0.824551386099111	0.999999471897794	0.0447	0.1427	0.1061	0.1061	TRUE	0.6578
CNAG_07715	3121	1340	1604	1113	1241	1747	3121	1340	1604	1113	1241	1747	1694.33	2022	1367	0.676	-0.565	0.197350465288048	0.999999471897794	0.1282	0.1426	0.1376	0.1376	TRUE	2.2432
CNAG_07717	8048	4839	4097	5218	4112	6288	8048	4839	4097	5218	4112	6288	5433.67	5661	5206	0.92	-0.121	0.7678224029365	0.999999471897794	0.0777	0.1412	0.1208	0.1208	TRUE	0.8426
CNAG_07718	17212	9137	7715	12294	7558	11495	17212	9137	7715	12294	7558	11495	10901.83	11355	10449	0.92	-0.12	0.781479258362131	0.999999471897794	0.1119	0.1409	0.1346	0.1346	TRUE	2.4893
CNAG_07719	10563	6112	6250	6910	4779	7518	10563	6112	6250	6910	4779	7518	7022	7642	6402	0.838	-0.255	0.527495911547124	0.999999471897794	0.0779	0.1411	0.1175	0.1175	TRUE	1.3657
CNAG_07720	5418	2293	2521	3682	2882	3838	5418	2293	2521	3682	2882	3838	3439	3411	3467	1.017	0.024	0.956404078272085	0.999999471897794	0.1113	0.1416	0.136	0.136	TRUE	3.2238
CNAG_07724	4616	2910	3030	1638	2336	3697	4616	2910	3030	1638	2336	3697	3037.83	3519	2557	0.727	-0.461	0.282294908097304	0.999999471897794	0.1166	0.1417	0.1319	0.1319	TRUE	0.6917
CNAG_07725	24	8	20	13	17	22	24	8	20	13	17	22	17.33	17	17	1	0	0.9999988840261	0.999999471897794	0.1102	0.3419	0.2753	0.2753	TRUE	1.0008
CNAG_07728	138	60	66	95	48	37	138	60	66	95	48	37	74	88	60	0.682	-0.553	0.30480866878127	0.999999471897794	0.2102	0.1877	0.1949	0.1949	TRUE	2.357
CNAG_07730	119	78	118	129	119	168	119	78	118	129	119	168	121.83	105	139	1.321	0.401	0.346084719793237	0.999999471897794	0.0347	0.1692	0.1223	0.1223	TRUE	0.5007
CNAG_07731	277	92	125	220	275	351	277	92	125	220	275	351	223.33	165	282	1.713	0.776	0.109360829109933	0.943169407577822	0.1814	0.1562	0.1645	0.1645	TRUE	1.3926
CNAG_07732	1109	647	680	1144	1220	1568	1109	647	680	1144	1220	1568	1061.33	812	1311	1.614	0.691	0.0818639235947288	0.857290159625914	0.0586	0.1439	0.1126	0.1126	TRUE	1.2168
CNAG_07735	2515	1450	1904	1163	2948	4674	2515	1450	1904	1163	2948	4674	2442.33	1956	2928	1.497	0.582	0.240384740363553	0.999999471897794	0.2469	0.142	0.1766	0.1766	TRUE	0.1338
CNAG_07736	510	204	209	107	462	645	510	204	209	107	462	645	356.17	308	405	1.315	0.395	0.500721858841457	0.999999471897794	0.4572	0.1504	0.2456	0.2456	TRUE	0.377
CNAG_07738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07739	1213	701	866	515	963	1539	1213	701	866	515	963	1539	966.17	927	1006	1.085	0.118	0.799259659907025	0.999999471897794	0.1738	0.1442	0.1542	0.1542	TRUE	0.2405
CNAG_07740	10416	6860	8372	6057	6144	7922	10416	6860	8372	6057	6144	7922	7628.5	8549	6708	0.785	-0.35	0.34760282586688	0.999999471897794	0.0339	0.141	0.0999	0.0999	TRUE	0.2231
CNAG_07741	4600	2618	2381	2696	1715	2361	4600	2618	2381	2696	1715	2361	2728.5	3200	2257	0.705	-0.503	0.224525222322031	0.999999471897794	0.0963	0.1419	0.1234	0.1234	TRUE	1.7817
CNAG_07744	4425	2445	2276	2661	2357	3350	4425	2445	2276	2661	2357	3350	2919	3049	2789	0.915	-0.128	0.754621985516445	0.999999471897794	0.0812	0.1418	0.121	0.121	TRUE	1.8952
CNAG_07745	179147	71372	39657	146019	12781	13560	179147	71372	39657	146019	12781	13560	77089.33	96725	57453	0.594	-0.751	0.484739375871033	0.999999471897794	0.8337	0.1406	0.404	0.8337	TRUE	2.5808
CNAG_07746	20426	13175	14003	6436	12142	20515	20426	13175	14003	6436	12142	20515	14449.5	15868	13031	0.821	-0.284	0.539926159573483	0.999999471897794	0.1821	0.1408	0.1548	0.1548	TRUE	0.3888
CNAG_07747	2081	1146	1067	1737	1080	1431	2081	1146	1067	1737	1080	1431	1423.67	1431	1416	0.989	-0.016	0.970468683361817	0.999999471897794	0.096	0.143	0.1262	0.1262	TRUE	0.8198
CNAG_07748	483	241	291	200	512	670	483	241	291	200	512	670	399.5	338	461	1.362	0.445	0.370269202134543	0.999999471897794	0.2283	0.1493	0.1754	0.1754	TRUE	0.3767
CNAG_07749	1325	632	750	682	847	1273	1325	632	750	682	847	1273	918.17	902	934	1.035	0.05	0.909666788166836	0.999999471897794	0.1248	0.1444	0.1375	0.1375	TRUE	1.2486
CNAG_07751	1016	553	669	462	700	1035	1016	553	669	462	700	1035	739.17	746	732	0.982	-0.027	0.951635597615573	0.999999471897794	0.1244	0.1453	0.138	0.138	TRUE	0.3028
CNAG_07752	7266	4802	4630	4330	3234	4362	7266	4802	4630	4330	3234	4362	4770.67	5566	3975	0.714	-0.486	0.204971311532648	0.999999471897794	0.0478	0.1413	0.1055	0.1055	TRUE	0.8706
CNAG_07753	86	55	55	68	110	161	86	55	55	68	110	161	89.17	65	113	1.73	0.79	0.103016371619588	0.933249060168544	0.1127	0.1797	0.1573	0.1573	TRUE	0.1503
CNAG_07754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07755	332	159	143	622	162	192	332	159	143	622	162	192	268.33	211	325	1.539	0.622	0.264732978979549	0.999999471897794	0.3643	0.1536	0.2205	0.2205	TRUE	7.2393
CNAG_07756	2230	1373	1622	939	1714	2603	2230	1373	1622	939	1714	2603	1746.83	1742	1752	1.006	0.009	0.98484798325126	0.999999471897794	0.1497	0.1426	0.145	0.145	TRUE	0.2203
CNAG_07757	2912	1859	1593	1892	1823	2625	2912	1859	1593	1892	1823	2625	2117.33	2121	2113	0.996	-0.005	0.9891739784316	0.999999471897794	0.0699	0.1422	0.1158	0.1158	TRUE	1.2872
CNAG_07758	1128	1082	1329	804	1034	1611	1128	1082	1329	804	1034	1611	1164.67	1180	1150	0.975	-0.037	0.926365272652454	0.999999471897794	0.0671	0.1436	0.1157	0.1157	TRUE	0.7589
CNAG_07759	0	3	3	2	9	11	0	3	3	2	9	11	4.67	2	7	3.667	1.874	0.133222443980706	0.991412144544332	0.4854	0.8883	0.805	0.805	TRUE	0.6683
CNAG_07763	1990	1068	872	1793	759	979	1990	1068	872	1793	759	979	1243.5	1310	1177	0.898	-0.154	0.742508224924603	0.999999471897794	0.188	0.1434	0.1585	0.1585	TRUE	1.6075
CNAG_07765	19826	6854	4213	40228	2808	2473	19826	6854	4213	40228	2808	2473	12733.67	10298	15170	1.473	0.559	0.683304500880759	0.999999471897794	1.3525	0.1409	0.4571	1.3525	TRUE	11.6623
CNAG_07766	1002	678	648	715	1036	1479	1002	678	648	715	1036	1479	926.33	776	1077	1.387	0.472	0.259917671650891	0.999999471897794	0.0938	0.1444	0.1256	0.1256	TRUE	0.2139
CNAG_07767	569	77	131	156	132	195	569	77	131	156	132	195	210	259	161	0.622	-0.686	0.262687492421696	0.999999471897794	0.5071	0.1572	0.2652	0.2652	TRUE	4.0095
CNAG_07768	17	10	12	27	34	42	17	10	12	27	34	42	23.67	13	34	2.641	1.401	0.0197037217930998	0.436727451243224	0	0.288	0.2071	0.2071	TRUE	0.1666
CNAG_07769	6951	5703	4218	6361	5448	8545	6951	5703	4218	6361	5448	8545	6204.33	5624	6785	1.206	0.271	0.488250444500724	0.999999471897794	0.0561	0.1412	0.1098	0.1098	TRUE	0.3059
CNAG_07770	2616	1707	1991	909	2286	3831	2616	1707	1991	909	2286	3831	2223.33	2105	2342	1.113	0.154	0.755975957660753	0.999999471897794	0.2472	0.1422	0.1769	0.1769	TRUE	0.1937
CNAG_07771	7096	3699	3044	5268	2980	4162	7096	3699	3044	5268	2980	4162	4374.83	4613	4137	0.897	-0.157	0.721709657998892	0.999999471897794	0.1296	0.1414	0.1402	0.1402	TRUE	0.8334
CNAG_07772	419	258	321	296	564	833	419	258	321	296	564	833	448.5	333	564	1.696	0.762	0.0962388694705083	0.912810694739216	0.1504	0.1484	0.149	0.149	TRUE	0.1168
CNAG_07773	1327	725	681	716	588	770	1327	725	681	716	588	770	801.17	911	691	0.759	-0.398	0.333826283759813	0.999999471897794	0.0787	0.1449	0.121	0.121	TRUE	1.9027
CNAG_07774	623	346	421	328	470	666	623	346	421	328	470	666	475.67	463	488	1.053	0.075	0.862366578919994	0.999999471897794	0.1031	0.1479	0.1322	0.1322	TRUE	0.2745
CNAG_07775	4021	1559	1312	3558	507	522	4021	1559	1312	3558	507	522	1913.17	2297	1529	0.666	-0.587	0.56029098551555	0.999999471897794	0.7325	0.1424	0.3189	0.7325	TRUE	16.2434
CNAG_07776	2424	1376	1867	1055	1422	1733	2424	1376	1867	1055	1422	1733	1646.17	1889	1403	0.743	-0.429	0.285496632432015	0.999999471897794	0.0668	0.1427	0.1155	0.1155	TRUE	0.1658
CNAG_07777	484	330	448	260	322	467	484	330	448	260	322	467	385.17	421	350	0.831	-0.267	0.513699213042997	0.999999471897794	0.0607	0.1496	0.1176	0.1176	TRUE	0.7949
CNAG_07778	15676	9321	10402	8214	9545	12844	15676	9321	10402	8214	9545	12844	11000.33	11800	10201	0.865	-0.21	0.595303052009689	0.999999471897794	0.0632	0.1409	0.1126	0.1126	TRUE	1.0096
CNAG_07779	50	45	50	37	37	57	50	45	50	37	37	57	46	48	44	0.903	-0.146	0.764161811821181	0.999999471897794	0.0117	0.2164	0.15	0.15	TRUE	0.5558
CNAG_07780	1541	1226	1369	651	646	917	1541	1226	1369	651	646	917	1058.33	1379	738	0.535	-0.902	0.0155847696907816	0.380617209235153	0.0271	0.1439	0.0991	0.0991	TRUE	0.5335
CNAG_07781	1545	1168	1019	1185	1109	1707	1545	1168	1019	1185	1109	1707	1288.83	1244	1334	1.072	0.1	0.796467409846656	0.999999471897794	0.0495	0.1433	0.1085	0.1085	TRUE	0.7211
CNAG_07782	2316	1272	1332	1155	1383	1847	2316	1272	1332	1155	1383	1847	1550.83	1640	1462	0.891	-0.166	0.687038494674474	0.999999471897794	0.0812	0.1428	0.1218	0.1218	TRUE	1.4462
CNAG_07784	47	31	55	54	47	83	47	31	55	54	47	83	52.83	44	61	1.383	0.468	0.349750774175577	0.999999471897794	0.067	0.2066	0.1613	0.1613	TRUE	0.8312
CNAG_07786	147	90	82	78	138	208	147	90	82	78	138	208	123.83	106	141	1.329	0.411	0.400825418140229	0.999999471897794	0.1538	0.1688	0.1638	0.1638	TRUE	0.1746
CNAG_07789	2	0	0	0	0	1	2	0	0	0	0	1	0.5	1	0	0.537	-0.896	0.797445722959974	0.999999471897794	0	7.1195	7.0322	7.0322	TRUE	0.974
CNAG_07790	3	0	0	0	0	0	3	0	0	0	0	0	0.5	1	0	0.184	-2.443	0.515227715977316	0.999999471897794	10	7.1195	8.6554	8.6554	TRUE	1.4423
CNAG_07791	17	8	13	11	4	20	17	8	13	11	4	20	12.17	13	12	0.921	-0.119	0.881558137089042	0.999999471897794	0.2398	0.4274	0.3746	0.3746	TRUE	0.2819
CNAG_07793	178	237	266	232	276	457	178	237	266	232	276	457	274.33	227	322	1.417	0.503	0.238677807515296	0.999999471897794	0.0826	0.1533	0.1275	0.1275	TRUE	1.2779
CNAG_07794	6081	3173	2580	4773	2211	3057	6081	3173	2580	4773	2211	3057	3645.83	3945	3347	0.848	-0.237	0.606115721503366	0.999999471897794	0.1647	0.1415	0.152	0.152	TRUE	1.0015
CNAG_07795	0	3	4	13	11	4	0	3	4	13	11	4	5.83	2	9	4	2	0.0775822650604906	0.833896325816052	0.3036	0.7388	0.6576	0.6576	TRUE	0.7546
CNAG_07796	3209	675	649	337	298	360	3209	675	649	337	298	360	921.33	1511	332	0.22	-2.188	0.000110130942655683	0.0112884216222075	0.4121	0.1444	0.2288	0.2288	TRUE	11.6464
CNAG_07797	2204	1398	1628	1452	1549	2000	2204	1398	1628	1452	1549	2000	1705.17	1743	1667	0.956	-0.065	0.865670275238024	0.999999471897794	0.0411	0.1426	0.1045	0.1045	TRUE	0.6454
CNAG_07798	420	134	128	102	141	171	420	134	128	102	141	171	182.67	227	138	0.607	-0.72	0.168972494107098	0.999999471897794	0.2579	0.1597	0.1917	0.1917	TRUE	4.9927
CNAG_07799	2438	1474	1336	1205	1360	2031	2438	1474	1336	1205	1360	2031	1640.67	1749	1532	0.876	-0.191	0.645283915746177	0.999999471897794	0.0869	0.1427	0.124	0.124	TRUE	1.4325
CNAG_07800	3496	2225	1729	2529	1425	1887	3496	2225	1729	2529	1425	1887	2215.17	2483	1947	0.784	-0.351	0.406052534759332	0.999999471897794	0.1072	0.1422	0.1282	0.1282	TRUE	0.61
CNAG_07801	5687	3463	3143	4502	2262	2906	5687	3463	3143	4502	2262	2906	3660.5	4098	3223	0.787	-0.346	0.416953882686016	0.999999471897794	0.1139	0.1415	0.1309	0.1309	TRUE	0.934
CNAG_07802	668	189	164	2256	1010	1509	668	189	164	2256	1010	1509	966	340	1592	4.677	2.226	4.7703872283589e-05	0.00566169642102596	0.3654	0.1442	0.2141	0.2141	TRUE	0.6363
CNAG_07803	308	200	346	234	425	600	308	200	346	234	425	600	352.17	285	420	1.474	0.56	0.21892947194575	0.999999471897794	0.139	0.1505	0.1466	0.1466	TRUE	0.1458
CNAG_07804	4287	2843	4032	2024	2677	3842	4287	2843	4032	2024	2677	3842	3284.17	3721	2848	0.765	-0.386	0.338627514706979	0.999999471897794	0.0733	0.1417	0.1168	0.1168	TRUE	0.5666
CNAG_07805	9306	4998	4764	6339	5398	8003	9306	4998	4764	6339	5398	8003	6468	6356	6580	1.035	0.05	0.903855282153481	0.999999471897794	0.0794	0.1411	0.1232	0.1232	TRUE	1.8707
CNAG_07806	889	353	441	754	707	908	889	353	441	754	707	908	675.33	561	790	1.408	0.493	0.262977263023912	0.999999471897794	0.1246	0.1458	0.1384	0.1384	TRUE	3.068
CNAG_07807	34574	16672	21629	18729	14450	19423	34574	16672	21629	18729	14450	19423	20912.83	24292	17534	0.722	-0.47	0.247080536794975	0.999999471897794	0.0841	0.1408	0.1189	0.1189	TRUE	0.5863
CNAG_07808	7801	4248	3908	5235	2939	3865	7801	4248	3908	5235	2939	3865	4666	5319	4013	0.754	-0.406	0.341563482691781	0.999999471897794	0.1233	0.1413	0.1314	0.1314	TRUE	1.0166
CNAG_07809	35	29	31	68	67	87	35	29	31	68	67	87	52.83	32	74	2.337	1.225	0.00949343902051036	0.290602330197975	0	0.2066	0.1381	0.1381	TRUE	0.2163
CNAG_07810	30330	12824	13564	15975	14240	20354	30330	12824	13564	15975	14240	20354	17881.17	18906	16856	0.892	-0.166	0.706313003850195	0.999999471897794	0.1389	0.1408	0.1391	0.1391	TRUE	3.4185
CNAG_07812	727	332	312	460	453	635	727	332	312	460	453	635	486.5	457	516	1.129	0.175	0.695152647923724	0.999999471897794	0.1309	0.1478	0.142	0.142	TRUE	3.1027
CNAG_07813	2105	1189	1985	3038	3013	4370	2105	1189	1985	3038	3013	4370	2616.67	1760	3474	1.974	0.981	0.0141304932428823	0.362093889348859	0.0644	0.1419	0.1148	0.1148	TRUE	0.9722
CNAG_07814	1403	962	1233	830	1154	1438	1403	962	1233	830	1154	1438	1170	1199	1141	0.951	-0.072	0.853872174642403	0.999999471897794	0.0537	0.1436	0.1104	0.1104	TRUE	0.2314
CNAG_07815	1050	638	564	577	512	691	1050	638	564	577	512	691	672	751	593	0.79	-0.339	0.401944274260631	0.999999471897794	0.0657	0.1458	0.1166	0.1166	TRUE	1.4426
CNAG_07816	2	0	1	4	1	1	2	0	1	4	1	1	1.5	1	2	2	1	0.598816681575783	0.999999471897794	0	2.4669	1.8538	1.8538	TRUE	0.5068
CNAG_07817	3512	1922	1927	1055	2223	3645	3512	1922	1927	1055	2223	3645	2380.67	2454	2308	0.94	-0.089	0.856300596234877	0.999999471897794	0.2313	0.1421	0.1717	0.1717	TRUE	0.2565
CNAG_07818	907	711	758	303	647	1024	907	711	758	303	647	1024	725	792	658	0.831	-0.267	0.565859478156005	0.999999471897794	0.1736	0.1454	0.1549	0.1549	TRUE	0.2525
CNAG_07819	292	177	123	128	101	126	292	177	123	128	101	126	157.83	197	118	0.6	-0.738	0.101974428461656	0.92847511244025	0.0969	0.1627	0.1399	0.1399	TRUE	0.3633
CNAG_07822	2498	1377	1282	1299	830	1097	2498	1377	1282	1299	830	1097	1397.17	1719	1075	0.626	-0.677	0.105420215423603	0.934107585995295	0.1002	0.1431	0.1252	0.1252	TRUE	1.8117
CNAG_07824	486	259	328	282	344	491	486	259	328	282	344	491	365	358	372	1.041	0.058	0.891639847928186	0.999999471897794	0.087	0.1502	0.1278	0.1278	TRUE	0.6617
CNAG_07825	3745	2010	1914	1989	1802	2340	3745	2010	1914	1989	1802	2340	2300	2556	2044	0.799	-0.323	0.429318921638267	0.999999471897794	0.0895	0.1421	0.1199	0.1199	TRUE	2.0074
CNAG_07826	263	123	95	461	184	222	263	123	95	461	184	222	224.67	160	289	1.802	0.85	0.0993877910862521	0.92103891328561	0.2507	0.1561	0.1869	0.1869	TRUE	2.5564
CNAG_07827	10	6	7	60	45	64	10	6	7	60	45	64	32	8	56	7.348	2.877	1.35481271229382e-06	0.000482384631508827	0	0.2496	0.1815	0.1815	TRUE	0.2628
CNAG_07829	5	1	2	18	13	13	5	1	2	18	13	13	8.67	3	15	5.5	2.459	0.00914346412746086	0.281628306375643	0	0.5432	0.42	0.42	TRUE	0.6918
CNAG_07830	1221	871	795	714	579	1031	1221	871	795	714	579	1031	868.5	962	775	0.805	-0.313	0.438640635897575	0.999999471897794	0.0688	0.1446	0.1165	0.1165	TRUE	0.8307
CNAG_07831	140	91	88	74	50	90	140	91	88	74	50	90	88.83	106	71	0.671	-0.576	0.211077227233487	0.999999471897794	0.0648	0.1799	0.1411	0.1411	TRUE	0.5844
CNAG_07832	116	53	37	45	28	36	116	53	37	45	28	36	52.5	69	36	0.529	-0.918	0.0971504770942752	0.914947184061316	0.1846	0.2071	0.1998	0.1998	TRUE	0.9632
CNAG_07834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_07837	187	151	223	267	258	347	187	151	223	267	258	347	238.83	187	291	1.554	0.636	0.108166984732739	0.943169407577822	0.0276	0.1552	0.1087	0.1087	TRUE	0.3089
CNAG_07838	2763	1035	1361	1702	1789	2766	2763	1035	1361	1702	1789	2766	1902.67	1720	2086	1.213	0.278	0.542046994023581	0.999999471897794	0.1636	0.1424	0.1497	0.1497	TRUE	2.3027
CNAG_07839	86842	40942	55148	53573	54126	64452	86842	40942	55148	53573	54126	64452	59180.5	60977	57384	0.941	-0.088	0.828056516581958	0.999999471897794	0.0684	0.1406	0.1173	0.1173	TRUE	0.574
CNAG_07840	178	52	88	121	71	91	178	52	88	121	71	91	100.17	106	94	0.89	-0.168	0.746494789202879	0.999999471897794	0.2054	0.1754	0.1851	0.1851	TRUE	0.658
CNAG_07841	123	38	30	174	85	90	123	38	30	174	85	90	90	64	116	1.827	0.87	0.133946888412937	0.991412144544332	0.3463	0.1794	0.2305	0.2305	TRUE	5.8465
CNAG_07842	152	127	167	133	258	338	152	127	167	133	258	338	195.83	149	243	1.635	0.709	0.116225714256389	0.956529144701307	0.1089	0.1584	0.1413	0.1413	TRUE	0.2264
CNAG_07843	9	11	25	17	20	28	9	11	25	17	20	28	18.33	15	22	1.444	0.531	0.430226816712334	0.999999471897794	0.1197	0.3309	0.2696	0.2696	TRUE	1.5625
CNAG_07844	119	139	145	52	43	42	119	139	145	52	43	42	90	134	46	0.34	-1.557	0.000285216598105784	0.0244239276732358	0	0.1794	0.118	0.118	TRUE	0.1165
CNAG_07845	1450	576	462	841	219	262	1450	576	462	841	219	262	635	829	441	0.531	-0.912	0.112295224693256	0.947602834968889	0.434	0.1461	0.2361	0.2361	TRUE	4.658
CNAG_07846	2600	1382	1591	1250	1533	2219	2600	1382	1591	1250	1533	2219	1762.5	1858	1667	0.898	-0.156	0.710322954474281	0.999999471897794	0.0895	0.1426	0.1265	0.1265	TRUE	1.1392
CNAG_07847	144	24	23	28	29	37	144	24	23	28	29	37	47.5	64	31	0.492	-1.023	0.133038449662864	0.991412144544332	0.5247	0.2141	0.3103	0.3103	TRUE	10.7175
CNAG_07848	2235	1260	1217	1039	1056	1462	2235	1260	1217	1039	1056	1462	1378.17	1571	1186	0.755	-0.406	0.320948754263435	0.999999471897794	0.0785	0.1431	0.1197	0.1197	TRUE	1.6509
CNAG_07850	2	3	1	1	3	1	2	3	1	1	3	1	1.83	2	2	0.833	-0.263	0.872023983815838	0.999999471897794	0	2.0439	1.3715	1.3715	TRUE	0.3628
CNAG_07851	21464	13420	11890	12082	6605	9408	21464	13420	11890	12082	6605	9408	12478.17	15591	9365	0.601	-0.735	0.0760941794425881	0.830285683756627	0.097	0.1409	0.1238	0.1238	TRUE	0.568
CNAG_07853	230	105	142	325	270	316	230	105	142	325	270	316	231.33	159	304	1.91	0.933	0.0295934799762425	0.548072546564298	0.0754	0.1557	0.1279	0.1279	TRUE	1.3808
CNAG_07855	5043	3872	3213	4907	4865	7850	5043	3872	3213	4907	4865	7850	4958.33	4043	5874	1.453	0.539	0.173337002326026	0.999999471897794	0.0684	0.1413	0.1127	0.1127	TRUE	1.0564
CNAG_07856	4472	2920	2454	3145	2094	2750	4472	2920	2454	3145	2094	2750	2972.5	3282	2663	0.811	-0.302	0.450879987516711	0.999999471897794	0.0712	0.1418	0.1149	0.1149	TRUE	0.9839
CNAG_07857	7596	3787	3890	3133	4174	6589	7596	3787	3890	3133	4174	6589	4861.5	5091	4632	0.91	-0.136	0.760302293221538	0.999999471897794	0.1354	0.1413	0.1437	0.1437	TRUE	0.9707
CNAG_07859	1131	1036	1087	488	682	1018	1131	1036	1087	488	682	1018	907	1085	729	0.672	-0.573	0.155382344783617	0.999999471897794	0.0668	0.1444	0.1159	0.1159	TRUE	0.6276
CNAG_07860	2649	590	662	1028	862	1144	2649	590	662	1028	862	1144	1155.83	1300	1011	0.778	-0.363	0.50379503248479	0.999999471897794	0.3549	0.1436	0.2112	0.2112	TRUE	9.8947
CNAG_07861	261	22	46	38	44	74	261	22	46	38	44	74	80.83	110	52	0.474	-1.077	0.12948283607915	0.989991132336758	0.733	0.1838	0.3492	0.3492	TRUE	4.044
CNAG_07862	2119	1370	1233	985	663	861	2119	1370	1233	985	663	861	1205.17	1574	836	0.531	-0.912	0.0218575465546883	0.457670111233002	0.0634	0.1435	0.1132	0.1132	TRUE	1.1064
CNAG_07863	21547	13695	12941	16052	12837	18795	21547	13695	12941	16052	12837	18795	15977.83	16061	15895	0.99	-0.015	0.969353397345709	0.999999471897794	0.0495	0.1408	0.1101	0.1101	TRUE	0.7277
CNAG_07864	1483	1499	1955	1491	2383	2954	1483	1499	1955	1491	2383	2954	1960.83	1646	2276	1.383	0.468	0.243733785681001	0.999999471897794	0.065	0.1424	0.1156	0.1156	TRUE	0.258
CNAG_07865	2574	1471	1809	1524	2891	4287	2574	1471	1809	1524	2891	4287	2426	1951	2901	1.487	0.572	0.208887032811463	0.999999471897794	0.1547	0.142	0.1489	0.1489	TRUE	0.1323
CNAG_07866	547	386	562	353	410	490	547	386	562	353	410	490	458	498	418	0.838	-0.255	0.508866840581868	0.999999471897794	0.032	0.1482	0.105	0.105	TRUE	0.4536
CNAG_07867	2617	1336	1300	2935	2654	4169	2617	1336	1300	2935	2654	4169	2501.83	1751	3253	1.858	0.893	0.0358761595710631	0.605242442639008	0.1218	0.142	0.1302	0.1302	TRUE	2.2609
CNAG_07868	183	339	432	392	453	674	183	339	432	392	453	674	412.17	318	506	1.592	0.671	0.132156199131083	0.991412144544332	0.1245	0.1491	0.1406	0.1406	TRUE	0.6462
CNAG_07869	10	7	9	6	7	8	10	7	9	6	7	8	7.83	9	7	0.808	-0.308	0.717248388046937	0.999999471897794	0	0.5861	0.3926	0.3926	TRUE	0.0893
CNAG_07872	111	63	76	102	78	91	111	63	76	102	78	91	86.83	83	90	1.084	0.116	0.794644166436696	0.999999471897794	0.0394	0.1808	0.1325	0.1325	TRUE	0.7949
CNAG_07873	3661	1886	2275	1659	2523	3923	3661	1886	2275	1659	2523	3923	2654.5	2607	2702	1.036	0.051	0.908605822575463	0.999999471897794	0.1463	0.1419	0.1434	0.1434	TRUE	0.3546
CNAG_07874	40	11	9	24	28	26	40	11	9	24	28	26	23	20	26	1.3	0.379	0.577649945699653	0.999999471897794	0.2803	0.2923	0.2888	0.2888	TRUE	4.1667
CNAG_07876	391	279	330	375	203	239	391	279	330	375	203	239	302.83	333	272	0.817	-0.292	0.480551311422409	0.999999471897794	0.0619	0.1521	0.1198	0.1198	TRUE	0.9153
CNAG_07877	81	161	177	148	89	108	81	161	177	148	89	108	127.33	140	115	0.823	-0.28	0.545109735129715	0.999999471897794	0.1052	0.168	0.1468	0.1468	TRUE	1.403
CNAG_07878	3232	2180	3314	1296	4963	8184	3232	2180	3314	1296	4963	8184	3861.5	2909	4814	1.655	0.727	0.182093084536507	0.999999471897794	0.3682	0.1415	0.2136	0.2136	TRUE	0.1411
CNAG_07879	986	692	748	272	710	1089	986	692	748	272	710	1089	749.5	809	690	0.854	-0.228	0.641841036694777	0.999999471897794	0.2267	0.1452	0.1722	0.1722	TRUE	0.2639
CNAG_07881	149	55	83	210	227	276	149	55	83	210	227	276	166.67	96	238	2.484	1.313	0.00466388655275054	0.181191020591838	0.1197	0.1615	0.1478	0.1478	TRUE	1.8789
